,Date,ReportPeriod,Ticker,Fund,Change
24412,2022-10-07,2022-09-30,ZTS,American Research & Management Co.,0.0
24413,2022-10-07,2022-09-30,PRAA,Nexus Investment Management ULC,-18204.4403381348
24414,2022-10-07,2022-09-30,PFE,Nexus Investment Management ULC,259277.990055084
24415,2022-10-07,2022-09-30,PBA,Nexus Investment Management ULC,0.0
24416,2022-10-07,2022-09-30,OTEX,Nexus Investment Management ULC,105760.00213623
24417,2022-10-07,2022-09-30,MDT,Nexus Investment Management ULC,-271320.0
24418,2022-10-07,2022-09-30,MSFT,Nexus Investment Management ULC,285302.492523193
24419,2022-10-07,2022-09-30,MGA,Nexus Investment Management ULC,231172.491073608
24420,2022-10-07,2022-09-30,KR,Nexus Investment Management ULC,1351875.0
24421,2022-10-07,2022-09-30,KMX,Nexus Investment Management ULC,247574.987411499
24422,2022-10-07,2022-09-30,KMB,Nexus Investment Management ULC,-101286.000823975
24423,2022-10-07,2022-09-30,JPM,Nexus Investment Management ULC,1473450.0
24424,2022-10-07,2022-09-30,MTB,Nexus Investment Management ULC,0.0
24425,2022-10-07,2022-09-30,RCI,Nexus Investment Management ULC,0.0
24426,2022-10-07,2022-09-30,WDC,Nexus Investment Management ULC,693477.733745575
24427,2022-10-07,2022-09-30,RY,Nexus Investment Management ULC,1043113.41060638
24428,2022-10-07,2022-09-30,JNJ,Nexus Investment Management ULC,-49008.0001831055
24429,2022-10-07,2022-09-30,VZ,Nexus Investment Management ULC,116757.753753662
24430,2022-10-07,2022-09-30,UPS,Nexus Investment Management ULC,228579.090499878
24431,2022-10-07,2022-09-30,ROST,Nexus Investment Management ULC,613064.225578308
24432,2022-10-07,2022-09-30,UNP,Nexus Investment Management ULC,131503.504943848
24433,2022-10-07,2022-09-30,TRQ,Nexus Investment Management ULC,253119.197387695
24434,2022-10-07,2022-09-30,TRP,Nexus Investment Management ULC,1392019.53163147
24435,2022-10-07,2022-09-30,TROW,Nexus Investment Management ULC,0.0
24436,2022-10-07,2022-09-30,TRI,Nexus Investment Management ULC,0.0
24437,2022-10-07,2022-09-30,TD,Nexus Investment Management ULC,945401.978225708
24438,2022-10-07,2022-09-30,T,Nexus Investment Management ULC,-2301.0000228882
24439,2022-10-07,2022-09-30,SU,Nexus Investment Management ULC,127519.498271942
24440,2022-10-07,2022-09-30,TU,Nexus Investment Management ULC,294921.009063721
24441,2022-10-07,2022-09-30,CVS,Nexus Investment Management ULC,421058.56212616
24442,2022-10-07,2022-09-30,GOOGL,Nexus Investment Management ULC,7417083.71832275
24443,2022-10-07,2022-09-30,CNI,Nexus Investment Management ULC,-5075.5298995972
24444,2022-10-07,2022-09-30,CM,Nexus Investment Management ULC,18991.8392715454
24445,2022-10-07,2022-09-30,CAE,Nexus Investment Management ULC,313881.748437881
24446,2022-10-07,2022-09-30,C,Nexus Investment Management ULC,481496.828842163
24447,2022-10-07,2022-09-30,BSX,Nexus Investment Management ULC,236252.997207642
24448,2022-10-07,2022-09-30,BNS,Nexus Investment Management ULC,1327722.89663315
24449,2022-10-07,2022-09-30,BMO,Nexus Investment Management ULC,0.0
24450,2022-10-07,2022-09-30,BIP,Nexus Investment Management ULC,244120.010375977
24451,2022-10-07,2022-09-30,BHC,Nexus Investment Management ULC,0.0
24452,2022-10-07,2022-09-30,BCE,Nexus Investment Management ULC,378508.487606049
24453,2022-10-07,2022-09-30,BAM,Nexus Investment Management ULC,0.0
24454,2022-10-07,2022-09-30,AEP,Nexus Investment Management ULC,659181.226730347
24455,2022-10-07,2022-09-30,WFC,Nexus Investment Management ULC,0.0
24456,2022-10-07,2022-09-30,CNQ,Nexus Investment Management ULC,0.0
24457,2022-10-07,2022-09-30,COST,Nexus Investment Management ULC,0.0
24458,2022-10-07,2022-09-30,CSCO,Nexus Investment Management ULC,612800.0
24459,2022-10-07,2022-09-30,CVE,Nexus Investment Management ULC,127570.99905014
24460,2022-10-07,2022-09-30,GOOG,Nexus Investment Management ULC,21816435.3462219
24461,2022-10-07,2022-09-30,GM,Nexus Investment Management ULC,309668.501472473
24462,2022-10-07,2022-09-30,GLW,Nexus Investment Management ULC,1416176.02233887
24463,2022-10-07,2022-09-30,GILD,Nexus Investment Management ULC,177358.746051788
24464,2022-10-07,2022-09-30,FTV,Nexus Investment Management ULC,-17489.9997711182
24465,2022-10-07,2022-09-30,FTS,Nexus Investment Management ULC,73130.7532310486
24466,2022-10-07,2022-09-30,FSV,Nexus Investment Management ULC,0.0
24467,2022-10-07,2022-09-30,IMO,Nexus Investment Management ULC,0.0
24468,2022-10-07,2022-09-30,FB,Nexus Investment Management ULC,
24469,2022-10-07,2022-09-30,EOG,Nexus Investment Management ULC,374965.891265869
24470,2022-10-07,2022-09-30,ENB,Nexus Investment Management ULC,1995979.91790771
24471,2022-10-07,2022-09-30,EFA,Nexus Investment Management ULC,0.0
24472,2022-10-07,2022-09-30,DHR,Nexus Investment Management ULC,-25829.0008544922
24473,2022-10-07,2022-09-30,DG,Nexus Investment Management ULC,-150765.298461914
24474,2022-10-07,2022-09-30,CVX,Nexus Investment Management ULC,104160.748672485
24475,2022-10-07,2022-09-30,EXC,Nexus Investment Management ULC,-1872.9999542236
24476,2022-10-07,2022-09-30,XOM,Nexus Investment Management ULC,43654.9987792969
24477,2022-10-07,2022-09-30,PCAR,"EXCHANGE TRADED CONCEPTS, LLC",2748128.61016846
24478,2022-10-07,2022-09-30,PBH,"EXCHANGE TRADED CONCEPTS, LLC",-19234.3807067871
24479,2022-10-07,2022-09-30,PEAK,"EXCHANGE TRADED CONCEPTS, LLC",22736.6400756836
24480,2022-10-07,2022-09-30,PCTY,"EXCHANGE TRADED CONCEPTS, LLC",1449.4800109863
24481,2022-10-07,2022-09-30,PBA,"EXCHANGE TRADED CONCEPTS, LLC",-1457.7600402832
24482,2022-10-07,2022-09-30,PB,"EXCHANGE TRADED CONCEPTS, LLC",46075.8802108765
24483,2022-10-07,2022-09-30,PAGP,"EXCHANGE TRADED CONCEPTS, LLC",-2672.949962616
24484,2022-10-07,2022-09-30,PATK,"EXCHANGE TRADED CONCEPTS, LLC",907049.603157043
24485,2022-10-07,2022-09-30,PANW,"EXCHANGE TRADED CONCEPTS, LLC",42749.1882476807
24486,2022-10-07,2022-09-30,PAGS,"EXCHANGE TRADED CONCEPTS, LLC",7369.1097450256
24487,2022-10-07,2022-09-30,PAG,"EXCHANGE TRADED CONCEPTS, LLC",-37304.9701156616
24488,2022-10-07,2022-09-30,PAA,"EXCHANGE TRADED CONCEPTS, LLC",-53893.9623451233
24489,2022-10-07,2022-09-30,OZON,"EXCHANGE TRADED CONCEPTS, LLC",0.0
24490,2022-10-07,2022-09-30,OXY,"EXCHANGE TRADED CONCEPTS, LLC",-66857.6008300781
24491,2022-10-07,2022-09-30,OVV,"EXCHANGE TRADED CONCEPTS, LLC",-460.0
24492,2022-10-07,2022-09-30,PAYX,"EXCHANGE TRADED CONCEPTS, LLC",72936.4994049072
24493,2022-10-07,2022-09-30,PEG,"EXCHANGE TRADED CONCEPTS, LLC",-508487.885860443
24494,2022-10-07,2022-09-30,PLCE,"EXCHANGE TRADED CONCEPTS, LLC",40743.9091949463
24495,2022-10-07,2022-09-30,PEN,"EXCHANGE TRADED CONCEPTS, LLC",-416551.213409424
24496,2022-10-07,2022-09-30,PKI,"EXCHANGE TRADED CONCEPTS, LLC",254979.273880005
24497,2022-10-07,2022-09-30,PKE,"EXCHANGE TRADED CONCEPTS, LLC",560600.158062935
24498,2022-10-07,2022-09-30,PJT,"EXCHANGE TRADED CONCEPTS, LLC",12896.2599411011
24499,2022-10-07,2022-09-30,PIPR,"EXCHANGE TRADED CONCEPTS, LLC",-332549.493217468
24500,2022-10-07,2022-09-30,PINS,"EXCHANGE TRADED CONCEPTS, LLC",-65589.4978523254
24501,2022-10-07,2022-09-30,PINE,"EXCHANGE TRADED CONCEPTS, LLC",-94092.2160167694
24502,2022-10-07,2022-09-30,PH,"EXCHANGE TRADED CONCEPTS, LLC",0.0
24503,2022-10-07,2022-09-30,PGR,"EXCHANGE TRADED CONCEPTS, LLC",71933.9894332886
24504,2022-10-07,2022-09-30,PG,"EXCHANGE TRADED CONCEPTS, LLC",-4813407.5
24505,2022-10-07,2022-09-30,PFS,"EXCHANGE TRADED CONCEPTS, LLC",500955.0
24506,2022-10-07,2022-09-30,PFE,"EXCHANGE TRADED CONCEPTS, LLC",-8422355.59695053
24507,2022-10-07,2022-09-30,PETS,"EXCHANGE TRADED CONCEPTS, LLC",-33828.1607933044
24508,2022-10-07,2022-09-30,PEP,"EXCHANGE TRADED CONCEPTS, LLC",5008653.37147522
24509,2022-10-07,2022-09-30,PENN,"EXCHANGE TRADED CONCEPTS, LLC",-657406.475469589
24510,2022-10-07,2022-09-30,OTIS,"EXCHANGE TRADED CONCEPTS, LLC",-510.3999938965
24511,2022-10-07,2022-09-30,OFG,"EXCHANGE TRADED CONCEPTS, LLC",371295.737600327
24512,2022-10-07,2022-09-30,OFC,"EXCHANGE TRADED CONCEPTS, LLC",-31244.3493843079
24513,2022-10-07,2022-09-30,OEF,"EXCHANGE TRADED CONCEPTS, LLC",71175.0
24514,2022-10-07,2022-09-30,ODFL,"EXCHANGE TRADED CONCEPTS, LLC",19901.6003417969
24515,2022-10-07,2022-09-30,O,"EXCHANGE TRADED CONCEPTS, LLC",-309624.004058838
24516,2022-10-07,2022-09-30,NYCB,"EXCHANGE TRADED CONCEPTS, LLC",22613.0292921066
24517,2022-10-07,2022-09-30,NXST,"EXCHANGE TRADED CONCEPTS, LLC",-2502.7500915527
24518,2022-10-07,2022-09-30,NXPI,"EXCHANGE TRADED CONCEPTS, LLC",-2893261.03225708
24519,2022-10-07,2022-09-30,NX,"EXCHANGE TRADED CONCEPTS, LLC",-762.7199935913
24520,2022-10-07,2022-09-30,NWN,"EXCHANGE TRADED CONCEPTS, LLC",-166535.824100494
24521,2022-10-07,2022-09-30,NWE,"EXCHANGE TRADED CONCEPTS, LLC",49871.3587646484
24522,2022-10-07,2022-09-30,NWBI,"EXCHANGE TRADED CONCEPTS, LLC",588630.709972382
24523,2022-10-07,2022-09-30,NVRO,"EXCHANGE TRADED CONCEPTS, LLC",-15331.3994979858
24524,2022-10-07,2022-09-30,NVR,"EXCHANGE TRADED CONCEPTS, LLC",-39870.80078125
24525,2022-10-07,2022-09-30,NVEE,"EXCHANGE TRADED CONCEPTS, LLC",-144002.659645081
24526,2022-10-07,2022-09-30,PLD,"EXCHANGE TRADED CONCEPTS, LLC",164490.397529602
24527,2022-10-07,2022-09-30,OTEX,"EXCHANGE TRADED CONCEPTS, LLC",1084.0400218964
24528,2022-10-07,2022-09-30,OGE,"EXCHANGE TRADED CONCEPTS, LLC",-23407.3194122314
24529,2022-10-07,2022-09-30,OHI,"EXCHANGE TRADED CONCEPTS, LLC",-37540.7697086334
24530,2022-10-07,2022-09-30,OSIS,"EXCHANGE TRADED CONCEPTS, LLC",-772483.173828125
24531,2022-10-07,2022-09-30,ORLY,"EXCHANGE TRADED CONCEPTS, LLC",59081.3979492188
24532,2022-10-07,2022-09-30,ORI,"EXCHANGE TRADED CONCEPTS, LLC",586.0400085449
24533,2022-10-07,2022-09-30,ORCL,"EXCHANGE TRADED CONCEPTS, LLC",-142109.889289856
24534,2022-10-07,2022-09-30,ORCC,"EXCHANGE TRADED CONCEPTS, LLC",-4510.9499502182
24535,2022-10-07,2022-09-30,ORA,"EXCHANGE TRADED CONCEPTS, LLC",-26808.1990509033
24536,2022-10-07,2022-09-30,ONB,"EXCHANGE TRADED CONCEPTS, LLC",23799.1490077972
24537,2022-10-07,2022-09-30,ON,"EXCHANGE TRADED CONCEPTS, LLC",-496583.124588013
24538,2022-10-07,2022-09-30,OMCL,"EXCHANGE TRADED CONCEPTS, LLC",-245250.536560059
24539,2022-10-07,2022-09-30,OMC,"EXCHANGE TRADED CONCEPTS, LLC",46118.7901115417
24540,2022-10-07,2022-09-30,OLP,"EXCHANGE TRADED CONCEPTS, LLC",-216148.664707184
24541,2022-10-07,2022-09-30,OLED,"EXCHANGE TRADED CONCEPTS, LLC",8019.7498703003
24542,2022-10-07,2022-09-30,OGS,"EXCHANGE TRADED CONCEPTS, LLC",-36813.9696807861
24543,2022-10-07,2022-09-30,QURE,"EXCHANGE TRADED CONCEPTS, LLC",552763.406744003
24544,2022-10-07,2022-09-30,PLTR,"EXCHANGE TRADED CONCEPTS, LLC",2081.2800292969
24545,2022-10-07,2022-09-30,RIOT,"EXCHANGE TRADED CONCEPTS, LLC",-83215.7127170563
24546,2022-10-07,2022-09-30,RHI,"EXCHANGE TRADED CONCEPTS, LLC",-187042.5
24547,2022-10-07,2022-09-30,RGR,"EXCHANGE TRADED CONCEPTS, LLC",6450.330116272
24548,2022-10-07,2022-09-30,RGP,"EXCHANGE TRADED CONCEPTS, LLC",-57823.9990234375
24549,2022-10-07,2022-09-30,RGLD,"EXCHANGE TRADED CONCEPTS, LLC",90911.5797042847
24550,2022-10-07,2022-09-30,RGA,"EXCHANGE TRADED CONCEPTS, LLC",55230.5889282227
24551,2022-10-07,2022-09-30,REXR,"EXCHANGE TRADED CONCEPTS, LLC",0.0
24552,2022-10-07,2022-09-30,RJF,"EXCHANGE TRADED CONCEPTS, LLC",-104452.739677429
24553,2022-10-07,2022-09-30,REGN,"EXCHANGE TRADED CONCEPTS, LLC",281058.958007812
24554,2022-10-07,2022-09-30,REG,"EXCHANGE TRADED CONCEPTS, LLC",8992.9497451782
24555,2022-10-07,2022-09-30,RE,"EXCHANGE TRADED CONCEPTS, LLC",-80306.6407470703
24556,2022-10-07,2022-09-30,RDN,"EXCHANGE TRADED CONCEPTS, LLC",34895.611656189
24557,2022-10-07,2022-09-30,RCUS,"EXCHANGE TRADED CONCEPTS, LLC",719321.515804291
24558,2022-10-07,2022-09-30,RCII,"EXCHANGE TRADED CONCEPTS, LLC",-77745.760345459
24559,2022-10-07,2022-09-30,RBLX,"EXCHANGE TRADED CONCEPTS, LLC",-17843266.6359673
24560,2022-10-07,2022-09-30,RLI,"EXCHANGE TRADED CONCEPTS, LLC",575375.584564209
24561,2022-10-07,2022-09-30,SAFE,"EXCHANGE TRADED CONCEPTS, LLC",-257111.811103821
24562,2022-10-07,2022-09-30,RYN,"EXCHANGE TRADED CONCEPTS, LLC",491957.538728714
24563,2022-10-07,2022-09-30,RYI,"EXCHANGE TRADED CONCEPTS, LLC",369446.216714859
24564,2022-10-07,2022-09-30,RY,"EXCHANGE TRADED CONCEPTS, LLC",-11525.1201171875
24565,2022-10-07,2022-09-30,RUN,"EXCHANGE TRADED CONCEPTS, LLC",-23506.6801300049
24566,2022-10-07,2022-09-30,RTX,"EXCHANGE TRADED CONCEPTS, LLC",-10805.5200805664
24567,2022-10-07,2022-09-30,RSI,"EXCHANGE TRADED CONCEPTS, LLC",-244528.644435883
24568,2022-10-07,2022-09-30,RSG,"EXCHANGE TRADED CONCEPTS, LLC",2757394.62391663
24569,2022-10-07,2022-09-30,RS,"EXCHANGE TRADED CONCEPTS, LLC",-106390.102233887
24570,2022-10-07,2022-09-30,RRC,"EXCHANGE TRADED CONCEPTS, LLC",-37056.4203357697
24571,2022-10-07,2022-09-30,RPD,"EXCHANGE TRADED CONCEPTS, LLC",62848.5022354126
24572,2022-10-07,2022-09-30,ROST,"EXCHANGE TRADED CONCEPTS, LLC",94298.1262435913
24573,2022-10-07,2022-09-30,ROP,"EXCHANGE TRADED CONCEPTS, LLC",-1078.9200439453
24574,2022-10-07,2022-09-30,ROL,"EXCHANGE TRADED CONCEPTS, LLC",42829.8003768921
24575,2022-10-07,2022-09-30,ROKU,"EXCHANGE TRADED CONCEPTS, LLC",-27241.2007369995
24576,2022-10-07,2022-09-30,ROG,"EXCHANGE TRADED CONCEPTS, LLC",1216172.66455078
24577,2022-10-07,2022-09-30,RNST,"EXCHANGE TRADED CONCEPTS, LLC",1282.4800281525
24578,2022-10-07,2022-09-30,RNR,"EXCHANGE TRADED CONCEPTS, LLC",153727.049331665
24579,2022-10-07,2022-09-30,RMD,"EXCHANGE TRADED CONCEPTS, LLC",-351681.304916382
24580,2022-10-07,2022-09-30,RLMDD,"EXCHANGE TRADED CONCEPTS, LLC",
24581,2022-10-07,2022-09-30,PLTK,"EXCHANGE TRADED CONCEPTS, LLC",-244.1400089264
24582,2022-10-07,2022-09-30,RACE,"EXCHANGE TRADED CONCEPTS, LLC",-740.0
24583,2022-10-07,2022-09-30,PRGO,"EXCHANGE TRADED CONCEPTS, LLC",-64901.19972229
24584,2022-10-07,2022-09-30,PRDO,"EXCHANGE TRADED CONCEPTS, LLC",-233634.904326439
24585,2022-10-07,2022-09-30,PRAA,"EXCHANGE TRADED CONCEPTS, LLC",139194.962585449
24586,2022-10-07,2022-09-30,PRA,"EXCHANGE TRADED CONCEPTS, LLC",566316.776643753
24587,2022-10-07,2022-09-30,PPL,"EXCHANGE TRADED CONCEPTS, LLC",20888.4003143311
24588,2022-10-07,2022-09-30,PPG,"EXCHANGE TRADED CONCEPTS, LLC",-332.0700073242
24589,2022-10-07,2022-09-30,PPC,"EXCHANGE TRADED CONCEPTS, LLC",-39364.2007827759
24590,2022-10-07,2022-09-30,POST,"EXCHANGE TRADED CONCEPTS, LLC",100339.754486084
24591,2022-10-07,2022-09-30,POR,"EXCHANGE TRADED CONCEPTS, LLC",525474.848930359
24592,2022-10-07,2022-09-30,PODD,"EXCHANGE TRADED CONCEPTS, LLC",-381721.58984375
24593,2022-10-07,2022-09-30,PNW,"EXCHANGE TRADED CONCEPTS, LLC",558914.658508301
24594,2022-10-07,2022-09-30,PNM,"EXCHANGE TRADED CONCEPTS, LLC",-16371.3398361206
24595,2022-10-07,2022-09-30,PNC,"EXCHANGE TRADED CONCEPTS, LLC",-2390.7199707031
24596,2022-10-07,2022-09-30,PM,"EXCHANGE TRADED CONCEPTS, LLC",1062278.99733734
24597,2022-10-07,2022-09-30,PLUG,"EXCHANGE TRADED CONCEPTS, LLC",-8530.060092926
24598,2022-10-07,2022-09-30,POWI,"EXCHANGE TRADED CONCEPTS, LLC",13442.8799362183
24599,2022-10-07,2022-09-30,PRMCF,"EXCHANGE TRADED CONCEPTS, LLC",
24600,2022-10-07,2022-09-30,PRU,"EXCHANGE TRADED CONCEPTS, LLC",-31138.1395568848
24601,2022-10-07,2022-09-30,PSA,"EXCHANGE TRADED CONCEPTS, LLC",-452391.446228027
24602,2022-10-07,2022-09-30,QLYS,"EXCHANGE TRADED CONCEPTS, LLC",-447302.508041382
24603,2022-10-07,2022-09-30,QCOM,"EXCHANGE TRADED CONCEPTS, LLC",4971798.02772522
24604,2022-10-07,2022-09-30,PYPL,"EXCHANGE TRADED CONCEPTS, LLC",-310540.558898926
24605,2022-10-07,2022-09-30,PXD,"EXCHANGE TRADED CONCEPTS, LLC",622740.276489258
24606,2022-10-07,2022-09-30,PWR,"EXCHANGE TRADED CONCEPTS, LLC",-968673.555358887
24607,2022-10-07,2022-09-30,PTON,"EXCHANGE TRADED CONCEPTS, LLC",28253.6093001366
24608,2022-10-07,2022-09-30,PTC,"EXCHANGE TRADED CONCEPTS, LLC",-404697.394096375
24609,2022-10-07,2022-09-30,PSX,"EXCHANGE TRADED CONCEPTS, LLC",-1533.6800231934
24610,2022-10-07,2022-09-30,PSTL,"EXCHANGE TRADED CONCEPTS, LLC",3600282.07872391
24611,2022-10-07,2022-09-30,PSTG,"EXCHANGE TRADED CONCEPTS, LLC",-38673.8111858368
24612,2022-10-07,2022-09-30,PSEC,"EXCHANGE TRADED CONCEPTS, LLC",12722.3996086121
24613,2022-10-07,2022-09-30,R,"EXCHANGE TRADED CONCEPTS, LLC",905.8799743652
24614,2022-10-07,2022-09-30,NVDA,"EXCHANGE TRADED CONCEPTS, LLC",5168300.61401367
24615,2022-10-07,2022-09-30,LANC,"EXCHANGE TRADED CONCEPTS, LLC",78596.4393615723
24616,2022-10-07,2022-09-30,MDC,"EXCHANGE TRADED CONCEPTS, LLC",602746.441677094
24617,2022-10-07,2022-09-30,MDB,"EXCHANGE TRADED CONCEPTS, LLC",16281.9197998047
24618,2022-10-07,2022-09-30,MCY,"EXCHANGE TRADED CONCEPTS, LLC",115328.360309601
24619,2022-10-07,2022-09-30,MCO,"EXCHANGE TRADED CONCEPTS, LLC",-30145.6400756836
24620,2022-10-07,2022-09-30,MCK,"EXCHANGE TRADED CONCEPTS, LLC",580837.821655273
24621,2022-10-07,2022-09-30,MCHP,"EXCHANGE TRADED CONCEPTS, LLC",-610.299987793
24622,2022-10-07,2022-09-30,MCFT,"EXCHANGE TRADED CONCEPTS, LLC",-38190.1007728577
24623,2022-10-07,2022-09-30,MCD,"EXCHANGE TRADED CONCEPTS, LLC",541085.31288147
24624,2022-10-07,2022-09-30,MC,"EXCHANGE TRADED CONCEPTS, LLC",9635.8503913879
24625,2022-10-07,2022-09-30,MBUU,"EXCHANGE TRADED CONCEPTS, LLC",-24810.8308677673
24626,2022-10-07,2022-09-30,MDLZ,"EXCHANGE TRADED CONCEPTS, LLC",2673510.88928223
24627,2022-10-07,2022-09-30,MATX,"EXCHANGE TRADED CONCEPTS, LLC",42079.6803131104
24628,2022-10-07,2022-09-30,MASI,"EXCHANGE TRADED CONCEPTS, LLC",-548265.454223633
24629,2022-10-07,2022-09-30,MAS,"EXCHANGE TRADED CONCEPTS, LLC",11485.7396621704
24630,2022-10-07,2022-09-30,MARA,"EXCHANGE TRADED CONCEPTS, LLC",-681873.572428703
24631,2022-10-07,2022-09-30,MANH,"EXCHANGE TRADED CONCEPTS, LLC",23280.249786377
24632,2022-10-07,2022-09-30,MAA,"EXCHANGE TRADED CONCEPTS, LLC",15041.7907104492
24633,2022-10-07,2022-09-30,MA,"EXCHANGE TRADED CONCEPTS, LLC",752363.630310059
24634,2022-10-07,2022-09-30,LZB,"EXCHANGE TRADED CONCEPTS, LLC",-53964.8692703247
24635,2022-10-07,2022-09-30,LYV,"EXCHANGE TRADED CONCEPTS, LLC",-22964.0802764893
24636,2022-10-07,2022-09-30,MDT,"EXCHANGE TRADED CONCEPTS, LLC",-2584.0
24637,2022-10-07,2022-09-30,MDU,"EXCHANGE TRADED CONCEPTS, LLC",28963.6504039764
24638,2022-10-07,2022-09-30,MLI,"EXCHANGE TRADED CONCEPTS, LLC",-271462.47372818
24639,2022-10-07,2022-09-30,MLAB,"EXCHANGE TRADED CONCEPTS, LLC",-306023.593978882
24640,2022-10-07,2022-09-30,MKTX,"EXCHANGE TRADED CONCEPTS, LLC",29591.1707305908
24641,2022-10-07,2022-09-30,MKC,"EXCHANGE TRADED CONCEPTS, LLC",2738478.35101318
24642,2022-10-07,2022-09-30,MHO,"EXCHANGE TRADED CONCEPTS, LLC",-62496.7492103577
24643,2022-10-07,2022-09-30,MGY,"EXCHANGE TRADED CONCEPTS, LLC",56121.7284870148
24644,2022-10-07,2022-09-30,MGM,"EXCHANGE TRADED CONCEPTS, LLC",-85028.9180355072
24645,2022-10-07,2022-09-30,MGA,"EXCHANGE TRADED CONCEPTS, LLC",-663.8799743652
24646,2022-10-07,2022-09-30,MFC,"EXCHANGE TRADED CONCEPTS, LLC",-45709.3902225494
24647,2022-10-07,2022-09-30,MET,"EXCHANGE TRADED CONCEPTS, LLC",-29478.299407959
24648,2022-10-07,2022-09-30,MERC,"EXCHANGE TRADED CONCEPTS, LLC",598112.109274864
24649,2022-10-07,2022-09-30,MELI,"EXCHANGE TRADED CONCEPTS, LLC",-578618.240478516
24650,2022-10-07,2022-09-30,MEI,"EXCHANGE TRADED CONCEPTS, LLC",-24667.6010131836
24651,2022-10-07,2022-09-30,MEDP,"EXCHANGE TRADED CONCEPTS, LLC",-66954.4192199707
24652,2022-10-07,2022-09-30,MED,"EXCHANGE TRADED CONCEPTS, LLC",7585.2000427246
24653,2022-10-07,2022-09-30,LYB,"EXCHANGE TRADED CONCEPTS, LLC",-37263.599395752
24654,2022-10-07,2022-09-30,LXP,"EXCHANGE TRADED CONCEPTS, LLC",25528.9195747375
24655,2022-10-07,2022-09-30,LLNW,"EXCHANGE TRADED CONCEPTS, LLC",
24656,2022-10-07,2022-09-30,LKFN,"EXCHANGE TRADED CONCEPTS, LLC",1278761.98712158
24657,2022-10-07,2022-09-30,LIN,"EXCHANGE TRADED CONCEPTS, LLC",2779742.45223999
24658,2022-10-07,2022-09-30,LILAK,"EXCHANGE TRADED CONCEPTS, LLC",2927.4000453949
24659,2022-10-07,2022-09-30,LI,"EXCHANGE TRADED CONCEPTS, LLC",-828.3600082397
24660,2022-10-07,2022-09-30,LLY,"EXCHANGE TRADED CONCEPTS, LLC",-188513.05355835
24661,2022-10-07,2022-09-30,LHX,"EXCHANGE TRADED CONCEPTS, LLC",-59647.2105255127
24662,2022-10-07,2022-09-30,LH,"EXCHANGE TRADED CONCEPTS, LLC",-412282.525085449
24663,2022-10-07,2022-09-30,LDOS,"EXCHANGE TRADED CONCEPTS, LLC",592521.788269043
24664,2022-10-07,2022-09-30,LBTYA,"EXCHANGE TRADED CONCEPTS, LLC",38803.5103797913
24665,2022-10-07,2022-09-30,LHCG,"EXCHANGE TRADED CONCEPTS, LLC",618634.813842773
24666,2022-10-07,2022-09-30,LMCK,"EXCHANGE TRADED CONCEPTS, LLC",
24667,2022-10-07,2022-09-30,LMND,"EXCHANGE TRADED CONCEPTS, LLC",-24251.1003494263
24668,2022-10-07,2022-09-30,LWLG,"EXCHANGE TRADED CONCEPTS, LLC",12147.700252533
24669,2022-10-07,2022-09-30,LVS,"EXCHANGE TRADED CONCEPTS, LLC",3264.2400398254
24670,2022-10-07,2022-09-30,LUMN,"EXCHANGE TRADED CONCEPTS, LLC",348639.210047722
24671,2022-10-07,2022-09-30,LULU,"EXCHANGE TRADED CONCEPTS, LLC",-5032.0799560547
24672,2022-10-07,2022-09-30,LTHM,"EXCHANGE TRADED CONCEPTS, LLC",-15049.1498126984
24673,2022-10-07,2022-09-30,LTC,"EXCHANGE TRADED CONCEPTS, LLC",-329110.606704712
24674,2022-10-07,2022-09-30,LSXMA,"EXCHANGE TRADED CONCEPTS, LLC",58399.3795318604
24675,2022-10-07,2022-09-30,LSTR,"EXCHANGE TRADED CONCEPTS, LLC",578346.200439453
24676,2022-10-07,2022-09-30,LRCX,"EXCHANGE TRADED CONCEPTS, LLC",148230.0
24677,2022-10-07,2022-09-30,LPX,"EXCHANGE TRADED CONCEPTS, LLC",-548193.695293427
24678,2022-10-07,2022-09-30,LPI,"EXCHANGE TRADED CONCEPTS, LLC",368929.491043091
24679,2022-10-07,2022-09-30,LPG,"EXCHANGE TRADED CONCEPTS, LLC",1107936.19508362
24680,2022-10-07,2022-09-30,LOW,"EXCHANGE TRADED CONCEPTS, LLC",-286222.436279297
24681,2022-10-07,2022-09-30,LOPE,"EXCHANGE TRADED CONCEPTS, LLC",530512.5
24682,2022-10-07,2022-09-30,LNT,"EXCHANGE TRADED CONCEPTS, LLC",34390.511089325
24683,2022-10-07,2022-09-30,LNC,"EXCHANGE TRADED CONCEPTS, LLC",21164.6199264526
24684,2022-10-07,2022-09-30,LMT,"EXCHANGE TRADED CONCEPTS, LLC",3545369.69842529
24685,2022-10-07,2022-09-30,NVCR,"EXCHANGE TRADED CONCEPTS, LLC",-310682.233726501
24686,2022-10-07,2022-09-30,MMC,"EXCHANGE TRADED CONCEPTS, LLC",-77630.7965087891
24687,2022-10-07,2022-09-30,MMM,"EXCHANGE TRADED CONCEPTS, LLC",689741.0
24688,2022-10-07,2022-09-30,NLSN,"EXCHANGE TRADED CONCEPTS, LLC",2751126.77185249
24689,2022-10-07,2022-09-30,NLOK,"EXCHANGE TRADED CONCEPTS, LLC",-455204.266204834
24690,2022-10-07,2022-09-30,NKLA,"EXCHANGE TRADED CONCEPTS, LLC",31630.7198286057
