,Ticker,Date,Senator,Transaction,Amount,Party,Range
915,PII,2020-12-31,"Capito, Shelley Moore",Sale,1001.0,R,"$1,001 - $15,000"
916,TSLA,2020-12-30,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
917,PBA,2020-12-30,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
918,DOW,2020-12-30,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
919,VTRS,2020-12-30,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
920,NTAP,2020-12-30,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
921,BMY,2020-12-30,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
922,SBIO,2020-12-30,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
923,DD,2020-12-30,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
924,COST,2020-12-22,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
925,AAPL,2020-12-22,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
926,PLUG,2020-12-22,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
927,BA,2020-12-22,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
928,SQ,2020-12-22,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
929,CRSP,2020-12-22,"Inhofe, James M.",Sale,50001.0,R,"$50,001 - $100,000"
930,SHOP,2020-12-22,"Toomey, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
931,NVDA,2020-12-21,"Roberts, Pat",Purchase,50001.0,R,"$50,001 - $100,000"
932,ETY,2020-12-21,"Roberts, Pat",Sale,100001.0,R,"$100,001 - $250,000"
933,W,2020-12-21,"Roberts, Pat",Sale,50001.0,R,"$50,001 - $100,000"
934,EXPI,2020-12-21,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
935,BA,2020-12-21,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
936,TSLA,2020-12-21,"Roberts, Pat",Sale,1001.0,R,"$1,001 - $15,000"
937,AAPL,2020-12-16,"Roberts, Pat",Sale,100001.0,R,"$100,001 - $250,000"
938,WFC,2020-12-15,"Capito, Shelley Moore",Sale,15001.0,R,"$15,001 - $50,000"
939,BLK,2020-12-15,"Inhofe, James M.",Sale,50001.0,R,"$50,001 - $100,000"
940,AEP,2020-12-14,"Peters, Gary",Purchase,1001.0,D,"$1,001 - $15,000"
941,TSLA,2020-12-11,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
942,TSLA,2020-12-07,"Toomey, Pat",Sale,1001.0,R,"$1,001 - $15,000"
943,BA,2020-12-07,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
944,TSLA,2020-12-07,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
945,BA,2020-12-04,"Roberts, Pat",Sale,15001.0,R,"$15,001 - $50,000"
946,WFC,2020-12-03,"McConnell, A. Mitchell Jr.",Purchase,1001.0,R,"$1,001 - $15,000"
947,ZM,2020-12-02,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
948,V,2020-11-30,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
949,COST,2020-11-24,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
950,NTLA,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
951,RODM,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
952,PTLC,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
953,PTNQ,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
954,PTMC,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
955,DGRS,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
956,XAR,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
957,QCOM,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
958,SNPS,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
959,GOLD,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
960,OHI,2020-11-20,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
961,WIW,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
962,LUBFX,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
963,ERIC,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
964,SBIO,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
965,ARE,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
966,LGI,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
967,ABYIX,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
968,MRVL,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
969,BRKR,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
970,MANT,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
971,ACIW,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
972,SWKS,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
973,NUAN,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
974,AJRD,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
975,SRVR,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
976,CONE,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
977,CEF,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
978,WW,2020-11-20,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
979,GLD,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
980,GMAB,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
981,BAH,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
982,LDP,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
983,ABBV,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
984,FDN,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
985,TMO,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
986,HBI,2020-11-20,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
987,ATVI,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
988,FTNT,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
989,RTH,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
990,PAAS,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
991,HAL,2020-11-20,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
992,GLW,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
993,MAXR,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
994,ARNA,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
995,KEYS,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
996,GBIL,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
997,AAPL,2020-11-20,"Carper, Thomas R.",Sale,50001.0,D,"$50,001 - $100,000"
998,EVOP,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
999,DDOG,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1000,DOW,2020-11-20,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1001,DD,2020-11-20,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1002,CRWD,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1003,SI,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1004,VIAV,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1005,CTVA,2020-11-20,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1006,PAGS,2020-11-20,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1007,PFE,2020-11-17,"Rosen, Jacky",Sale,1001.0,D,"$1,001 - $15,000"
1008,W,2020-11-17,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1009,BA,2020-11-16,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1010,DIS,2020-11-16,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1011,V,2020-11-16,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1012,DAL,2020-11-16,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1013,RIO,2020-11-16,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1014,NVDA,2020-11-11,"Roberts, Pat",Sale,15001.0,R,"$15,001 - $50,000"
1015,BYND,2020-11-10,"Wyden, Ron",Sale,50001.0,D,"$50,001 - $100,000"
1016,BA,2020-11-09,"Roberts, Pat",Sale,15001.0,R,"$15,001 - $50,000"
1017,COST,2020-11-04,"Roberts, Pat",Sale,15001.0,R,"$15,001 - $50,000"
1018,NVDA,2020-10-16,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1019,WDAY,2020-10-16,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1020,NVDA,2020-10-16,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1021,WDAY,2020-10-16,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1022,NVDA,2020-10-16,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1023,WDAY,2020-10-16,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1024,FTV,2020-10-13,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1025,NVAX,2020-10-13,"Roberts, Pat",Sale,1001.0,R,"$1,001 - $15,000"
1026,BBY,2020-10-13,"Roberts, Pat",Sale,1001.0,R,"$1,001 - $15,000"
1027,TT,2020-09-30,"Whitehouse, Sheldon",Sale,15001.0,D,"$15,001 - $50,000"
1028,TT,2020-09-30,"Whitehouse, Sheldon",Sale,15001.0,D,"$15,001 - $50,000"
1029,LDP,2020-09-24,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1030,ICE,2020-09-23,"Loeffler, Kelly",Purchase,250001.0,R,"$250,001 - $500,000"
1031,NFLX,2020-09-23,"Wyden, Ron",Sale,1001.0,D,"$1,001 - $15,000"
1032,ICE,2020-09-23,"Loeffler, Kelly",Sale,1000001.0,R,"$1,000,001 - $5,000,000"
1033,WIW,2020-09-22,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1034,LDP,2020-09-22,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1035,AAPL,2020-09-17,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1036,W,2020-09-16,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1037,NVDA,2020-09-14,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1038,NFLX,2020-09-14,"Wyden, Ron",Sale,1001.0,D,"$1,001 - $15,000"
1039,NFLX,2020-09-14,"Wyden, Ron",Sale,1001.0,D,"$1,001 - $15,000"
1040,AAPL,2020-09-11,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1041,AAPL,2020-09-11,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1042,CB,2020-09-09,"Whitehouse, Sheldon",Sale,15001.0,D,"$15,001 - $50,000"
1043,AAPL,2020-09-09,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1044,ZM,2020-09-09,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1045,AAPL,2020-09-09,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1046,NFLX,2020-09-04,"Roberts, Pat",Purchase,50001.0,R,"$50,001 - $100,000"
1047,NVDA,2020-09-04,"Roberts, Pat",Sale,15001.0,R,"$15,001 - $50,000"
1048,NVDA,2020-09-04,"Roberts, Pat",Purchase,50001.0,R,"$50,001 - $100,000"
1049,NFLX,2020-09-04,"Roberts, Pat",Sale,50001.0,R,"$50,001 - $100,000"
1050,NVDA,2020-09-04,"Roberts, Pat",Sale,15001.0,R,"$15,001 - $50,000"
1051,WMT,2020-09-04,"Roberts, Pat",Sale,1001.0,R,"$1,001 - $15,000"
1052,BA,2020-09-04,"Roberts, Pat",Sale,15001.0,R,"$15,001 - $50,000"
1053,BYND,2020-09-04,"Roberts, Pat",Sale,1001.0,R,"$1,001 - $15,000"
1054,NVDA,2020-09-04,"Roberts, Pat",Sale,15001.0,R,"$15,001 - $50,000"
1055,MSFT,2020-09-04,"Roberts, Pat",Sale,50001.0,R,"$50,001 - $100,000"
1056,MSFT,2020-09-03,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1057,AAPL,2020-09-03,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1058,AAPL,2020-09-03,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1059,WFC,2020-09-02,"McConnell, A. Mitchell Jr.",Purchase,1001.0,R,"$1,001 - $15,000"
1060,AAPL,2020-09-02,"Roberts, Pat",Purchase,50001.0,R,"$50,001 - $100,000"
1061,AAPL,2020-09-02,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1062,W,2020-09-02,"Wyden, Ron",Sale,50001.0,D,"$50,001 - $100,000"
1063,TSLA,2020-09-01,"Roberts, Pat",Sale,50001.0,R,"$50,001 - $100,000"
1064,AMZN,2020-09-01,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1065,LDP,2020-08-27,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1066,AAPL,2020-08-27,"Roberts, Pat",Sale,50001.0,R,"$50,001 - $100,000"
1067,AAPL,2020-08-27,"Roberts, Pat",Sale,50001.0,R,"$50,001 - $100,000"
1068,AAPL,2020-08-27,"Toomey, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1069,AAPL,2020-08-27,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1070,AMWD,2020-08-27,"Wyden, Ron",Sale,1001.0,D,"$1,001 - $15,000"
1071,IRBT,2020-08-26,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1072,UPS,2020-08-25,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1073,FDX,2020-08-25,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1074,CLX,2020-08-24,"Wyden, Ron",Sale,1001.0,D,"$1,001 - $15,000"
1075,KR,2020-08-24,"Wyden, Ron",Sale,50001.0,D,"$50,001 - $100,000"
1076,SQ,2020-08-24,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1077,W,2020-08-24,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1078,AMWD,2020-08-24,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1079,RDS-B,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1080,OXY,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1081,MPC,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1082,JPM,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1083,KO,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1084,TXN,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1085,V,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1086,DIS,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1087,AAPL,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1088,WFC,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1089,CONE,2020-08-21,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1090,ALL,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1091,ARE,2020-08-21,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1092,TCEHY,2020-08-21,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1093,GBIL,2020-08-21,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1094,ABBV,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1095,KR,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1096,CVX,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1097,BRK-B,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1098,WFC,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1099,DIS,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1100,V,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1101,TXN,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1102,NVDA,2020-08-21,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1103,UPS,2020-08-21,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1104,FDX,2020-08-21,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1105,BAC,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1106,CVX,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1107,CVS,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1108,GILD,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1109,INTC,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1110,JNJ,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1111,USB,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1112,KR,2020-08-21,"Moran, Jerry",Purchase,1001.0,R,"$1,001 - $15,000"
1113,ABBV,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1114,ALL,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1115,XOM,2020-08-21,"Wyden, Ron",Sale,15001.0,D,"$15,001 - $50,000"
1116,T,2020-08-21,"Wyden, Ron",Sale,50001.0,D,"$50,001 - $100,000"
1117,SQ,2020-08-21,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1118,FDX,2020-08-21,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1119,UPS,2020-08-21,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1120,NVDA,2020-08-21,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1121,SQ,2020-08-21,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1122,JPM,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1123,COST,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1124,KO,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1125,BRK-B,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1126,AAPL,2020-08-21,"Moran, Jerry",Sale,1001.0,R,"$1,001 - $15,000"
1127,T,2020-08-21,"Wyden, Ron",Sale,50001.0,D,"$50,001 - $100,000"
1128,XOM,2020-08-21,"Wyden, Ron",Sale,15001.0,D,"$15,001 - $50,000"
1129,NFLX,2020-08-20,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1130,NFLX,2020-08-20,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1131,NFLX,2020-08-20,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1132,NFLX,2020-08-20,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1133,NFLX,2020-08-20,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1134,NFLX,2020-08-20,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1135,CMCSA,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1136,FDX,2020-08-19,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1137,DIS,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1138,IBM,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1139,CSCO,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1140,NVDA,2020-08-19,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1141,DIS,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1142,IBM,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1143,NVDA,2020-08-19,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1144,UPS,2020-08-19,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1145,LOW,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1146,WMT,2020-08-19,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1147,MSFT,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1148,SBUX,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1149,AAPL,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1150,SBUX,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1151,UPS,2020-08-19,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1152,FDX,2020-08-19,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1153,KR,2020-08-19,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1154,LOW,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1155,MSFT,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1156,KR,2020-08-19,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1157,AAPL,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1158,CSCO,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1159,CMCSA,2020-08-19,"Cassidy, Bill",Sale,1001.0,R,"$1,001 - $15,000"
1160,LOW,2020-08-18,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1161,GOLD,2020-08-18,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1162,DHI,2020-08-18,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1163,COP,2020-08-18,"King, Angus",Sale,1001.0,I,"$1,001 - $15,000"
1164,VZ,2020-08-18,"King, Angus",Purchase,1001.0,I,"$1,001 - $15,000"
1165,SLB,2020-08-18,"King, Angus",Sale,1001.0,I,"$1,001 - $15,000"
1166,DHI,2020-08-18,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1167,XOM,2020-08-18,"King, Angus",Sale,1001.0,I,"$1,001 - $15,000"
1168,GLD,2020-08-18,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
1169,LOW,2020-08-18,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1170,BBY,2020-08-18,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1171,TSLA,2020-08-17,"Toomey, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1172,NVAX,2020-08-17,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1173,UPS,2020-08-17,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1174,UPS,2020-08-17,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1175,UPS,2020-08-14,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1176,PSA,2020-08-14,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1177,FDX,2020-08-14,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1178,PSA,2020-08-14,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1179,UPS,2020-08-14,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1180,FDX,2020-08-14,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1181,GLD,2020-08-13,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1182,F,2020-08-11,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1183,DHI,2020-08-11,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1184,F,2020-08-11,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1185,DHI,2020-08-11,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1186,AAPL,2020-08-07,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1187,AAPL,2020-08-07,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1188,KWEB,2020-08-07,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
1189,LDP,2020-08-06,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1190,KR,2020-08-05,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1191,WDAY,2020-08-05,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1192,PSA,2020-08-05,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1193,DHI,2020-08-05,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1194,COUP,2020-08-05,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1195,CLX,2020-08-05,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1196,BYND,2020-08-05,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1197,BA,2020-08-05,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
