,Date,Ticker,OTC_Short,OTC_Total,DPI
1379,2017-02-22,MSFT,2788724,5607279,0.4973399754
1380,2017-02-21,MSFT,2198774,5412605,0.4062321193
1381,2017-02-17,MSFT,1852310,4495303,0.4120545378
1382,2017-02-16,MSFT,2412155,6403830,0.376673803
1383,2017-02-15,MSFT,1713633,5149857,0.3327535114
1384,2017-02-14,MSFT,1570686,8281962,0.1896514377
1385,2017-02-13,MSFT,3241462,7599320,0.4265463226
1386,2017-02-10,MSFT,1599912,5201831,0.3075670855
1387,2017-02-09,MSFT,2275986,7259817,0.3135045966
1388,2017-02-08,MSFT,1414581,5759476,0.2456093228
1389,2017-02-07,MSFT,1693582,5173362,0.3273658406
1390,2017-02-06,MSFT,2922739,6363223,0.4593173931
1391,2017-02-03,MSFT,2311677,9797110,0.2359549908
1392,2017-02-02,MSFT,2678751,14939778,0.1793032668
1393,2017-02-01,MSFT,3934358,11682824,0.336764296
1394,2017-01-31,MSFT,4269911,8307228,0.5139994954
1395,2017-01-30,MSFT,4862912,9663036,0.5032488754
1396,2017-01-27,MSFT,7603415,15906141,0.4780175782
1397,2017-01-26,MSFT,7392969,13871509,0.5329606894
1398,2017-01-25,MSFT,3269048,8281456,0.3947431466
1399,2017-01-24,MSFT,3440932,7611529,0.4520684346
1400,2017-01-23,MSFT,2874289,6224407,0.4617771621
1401,2017-01-20,MSFT,3460579,7930529,0.4363616853
1402,2017-01-19,MSFT,2335412,5163874,0.4522596795
1403,2017-01-18,MSFT,2279566,4997178,0.4561706627
1404,2017-01-17,MSFT,2836359,5626571,0.5041008102
1405,2017-01-13,MSFT,1724599,5253588,0.328270698
1406,2017-01-12,MSFT,2626829,6730139,0.3903082834
1407,2017-01-11,MSFT,2094729,4738327,0.4420819838
1408,2017-01-10,MSFT,2549650,5002074,0.5097185687
1409,2017-01-09,MSFT,2513363,5134552,0.4894999603
1410,2017-01-06,MSFT,3247350,6396660,0.5076633743
1411,2017-01-05,MSFT,2362080,6092757,0.3876865596
1412,2017-01-04,MSFT,2288803,5366176,0.4265240275
1413,2017-01-03,MSFT,2274395,5141590,0.442352463
1414,2016-12-30,MSFT,2540155,4551046,0.5581475116
1415,2016-12-29,MSFT,1184764,2558677,0.463037734
1416,2016-12-28,MSFT,1845009,3544937,0.5204631281
1417,2016-12-27,MSFT,1590769,3412786,0.4661203486
1418,2016-12-23,MSFT,1508294,3380689,0.4461498825
1419,2016-12-22,MSFT,2346087,6496377,0.3611377542
1420,2016-12-21,MSFT,3006587,5058915,0.5943145912
1421,2016-12-20,MSFT,2699999,6520861,0.4140555979
1422,2016-12-19,MSFT,4278968,8628694,0.495899843
1423,2016-12-16,MSFT,3809369,6790649,0.5609727435
1424,2016-12-15,MSFT,3478296,7198671,0.4831858547
1425,2016-12-14,MSFT,3337412,6815847,0.4896547707
1426,2016-12-13,MSFT,3734559,7823895,0.4773273414
1427,2016-12-12,MSFT,2468997,5103873,0.4837496936
1428,2016-12-09,MSFT,3668150,7051732,0.5201771707
1429,2016-12-08,MSFT,2492928,5485480,0.4544594092
1430,2016-12-07,MSFT,3688752,6773114,0.5446168483
1431,2016-12-06,MSFT,2733022,4622171,0.5912853505
1432,2016-12-05,MSFT,2676528,5435661,0.4924015681
1433,2016-12-02,MSFT,2670423,6993825,0.3818258249
1434,2016-12-01,MSFT,3553611,7906032,0.4494809786
1435,2016-11-30,MSFT,3348302,6056268,0.5528655601
1436,2016-11-29,MSFT,2224174,8015648,0.2774790011
1437,2016-11-28,MSFT,1701782,4295917,0.396139404
1438,2016-11-25,MSFT,1193656,2773263,0.4304157233
1439,2016-11-23,MSFT,2487943,5331353,0.4666625902
1440,2016-11-22,MSFT,2331648,5106266,0.4566248605
1441,2016-11-21,MSFT,2343591,5130421,0.4568028628
1442,2016-11-18,MSFT,3382259,6660282,0.5078251942
1443,2016-11-17,MSFT,4317013,8695943,0.4964398916
1444,2016-11-16,MSFT,3773164,7533958,0.5008209496
1445,2016-11-15,MSFT,4035418,8871511,0.454873809
1446,2016-11-14,MSFT,5854993,10541441,0.5554262458
1447,2016-11-11,MSFT,4668258,9798019,0.4764491679
1448,2016-11-10,MSFT,6772827,14920361,0.4539318452
1449,2016-11-09,MSFT,4976605,10651302,0.467229734
1450,2016-11-08,MSFT,2042096,4914367,0.4155359174
1451,2016-11-07,MSFT,3413195,8481580,0.4024244304
1452,2016-11-04,MSFT,2530917,5283135,0.4790559015
1453,2016-11-03,MSFT,2125507,4605667,0.4614981934
1454,2016-11-02,MSFT,2200331,4973694,0.4423937218
1455,2016-11-01,MSFT,2932365,5915629,0.4956979216
1456,2016-10-31,MSFT,2335602,5266768,0.4434602018
1457,2016-10-28,MSFT,2630902,9515042,0.2764992524
1458,2016-10-27,MSFT,2500947,8077786,0.3096079792
1459,2016-10-26,MSFT,2889838,7771212,0.3718645174
1460,2016-10-25,MSFT,4283018,12190523,0.3513399712
1461,2016-10-24,MSFT,8058979,17426161,0.4624643948
1462,2016-10-21,MSFT,13106366,27708657,0.47300618
1463,2016-10-20,MSFT,5591842,14691501,0.380617474
1464,2016-10-19,MSFT,2343434,6652093,0.3522852131
1465,2016-10-18,MSFT,2165057,4714405,0.4592428949
1466,2016-10-17,MSFT,1998380,5928602,0.3370744064
1467,2016-10-14,MSFT,2806957,6265296,0.4480166619
1468,2016-10-13,MSFT,2104429,5102808,0.4124060713
1469,2016-10-12,MSFT,2149313,5824722,0.3689983831
1470,2016-10-11,MSFT,2911226,6104893,0.4768676535
1471,2016-10-10,MSFT,1752160,4919334,0.3561782957
1472,2016-10-07,MSFT,1820483,4561140,0.3991289458
1473,2016-10-06,MSFT,1675080,4093131,0.4092417272
1474,2016-10-05,MSFT,1957626,4421164,0.4427852032
1475,2016-10-04,MSFT,1916794,4517793,0.4242766324
1476,2016-10-03,MSFT,2283043,4740461,0.4816078014
1477,2016-09-30,MSFT,2148157,5272698,0.407411348
1478,2016-09-29,MSFT,2230640,4587771,0.4862143294
1479,2016-09-28,MSFT,1985005,5383436,0.3687245469
1480,2016-09-27,MSFT,2895392,7229558,0.4004936401
1481,2016-09-26,MSFT,1994438,4892782,0.4076286252
1482,2016-09-23,MSFT,1600267,4705435,0.3400890672
1483,2016-09-22,MSFT,2273169,6431389,0.3534491538
1484,2016-09-21,MSFT,4170261,9087484,0.4589016058
1485,2016-09-20,MSFT,1780439,4548539,0.3914309628
1486,2016-09-19,MSFT,1779274,4972582,0.3578169249
1487,2016-09-16,MSFT,2905084,6166009,0.4711449497
1488,2016-09-15,MSFT,2196684,6081737,0.3611935209
1489,2016-09-14,MSFT,2814369,5574001,0.5049100278
1490,2016-09-13,MSFT,2345862,5242590,0.4474624184
1491,2016-09-12,MSFT,1820843,6083817,0.2992928617
1492,2016-09-09,MSFT,2296577,5675399,0.4046547212
1493,2016-09-08,MSFT,1849796,4373403,0.4229649086
1494,2016-09-07,MSFT,1759931,4270746,0.4120898316
1495,2016-09-06,MSFT,1468512,3717816,0.3949931895
1496,2016-09-02,MSFT,1437534,4995329,0.28777564
1497,2016-09-01,MSFT,1347962,7070930,0.1906343296
1498,2016-08-31,MSFT,1459498,5011730,0.2912164063
1499,2016-08-30,MSFT,1758696,4588830,0.3832558626
1500,2016-08-29,MSFT,1254199,3441757,0.3644066098
1501,2016-08-26,MSFT,1822294,5038888,0.3616460616
1502,2016-08-25,MSFT,2252751,4902331,0.4595264987
1503,2016-08-24,MSFT,2131088,4450098,0.4788856335
1504,2016-08-23,MSFT,2298200,5451106,0.4216025152
1505,2016-08-22,MSFT,1511540,4006679,0.3772550783
1506,2016-08-19,MSFT,1255530,3668257,0.3422688214
1507,2016-08-18,MSFT,1308066,3517292,0.3718957653
1508,2016-08-17,MSFT,1142738,4310167,0.265126154
1509,2016-08-16,MSFT,2108464,5814613,0.3626146744
1510,2016-08-15,MSFT,2799736,6108853,0.4583079671
1511,2016-08-12,MSFT,2014719,7002743,0.287704261
1512,2016-08-11,MSFT,2009535,5053575,0.3976462207
1513,2016-08-10,MSFT,1675130,4223874,0.3965861671
1514,2016-08-09,MSFT,2203949,5308411,0.4151805503
1515,2016-08-08,MSFT,2616983,5855910,0.4468960418
1516,2016-08-04,MSFT,4850847,8156225,0.594741685
1517,2016-08-03,MSFT,3497171,6306050,0.5545739409
1518,2016-08-02,MSFT,4976221,11233718,0.4429718638
1519,2016-08-01,MSFT,2090350,7453486,0.2804526634
1520,2016-07-29,MSFT,3596437,9584502,0.3752346236
1521,2016-07-28,MSFT,2278980,13014093,0.1751163143
1522,2016-07-27,MSFT,2059972,7539130,0.2732373629
1523,2016-07-26,MSFT,4068602,8161230,0.4985280405
1524,2016-07-25,MSFT,2978303,6883011,0.4327035072
1525,2016-07-22,MSFT,3429751,8218950,0.4172979517
1526,2016-07-21,MSFT,4078009,10858438,0.3755612916
1527,2016-07-20,MSFT,12057989,34625366,0.3482414886
1528,2016-07-19,MSFT,4049437,16920579,0.2393202384
1529,2016-07-18,MSFT,2211130,9673767,0.2285696978
1530,2016-07-15,MSFT,2121400,6984835,0.30371512
1531,2016-07-14,MSFT,2392010,7261014,0.3294319499
1532,2016-07-13,MSFT,3242201,7430707,0.4363246997
1533,2016-07-12,MSFT,3176786,8202809,0.3872802597
1534,2016-07-11,MSFT,2082441,6149720,0.3386237097
1535,2016-07-08,MSFT,2103162,7510536,0.2800282164
1536,2016-07-07,MSFT,1653297,5860743,0.2820968263
1537,2016-07-06,MSFT,2012015,8180027,0.245966792
1538,2016-07-05,MSFT,2015735,6657629,0.3027707011
1539,2016-07-01,MSFT,1635884,6169660,0.2651497813
1540,2016-06-30,MSFT,2850583,7245959,0.3934031368
1541,2016-06-29,MSFT,2868811,7820173,0.3668475109
1542,2016-06-28,MSFT,3595695,12865148,0.2794911493
1543,2016-06-27,MSFT,5376127,14566714,0.3690693042
1544,2016-06-24,MSFT,7604463,20351898,0.3736488361
1545,2016-06-23,MSFT,3001265,8291685,0.3619608077
1546,2016-06-22,MSFT,2549433,7481777,0.3407523373
1547,2016-06-21,MSFT,3482695,11163070,0.311983621
1548,2016-06-20,MSFT,1746250,12007733,0.1454271177
1549,2016-06-17,MSFT,4178896,11863167,0.3522580437
1550,2016-06-16,MSFT,2810173,8982818,0.3128386883
1551,2016-06-15,MSFT,2238725,9158871,0.2444324197
1552,2016-06-14,MSFT,3282516,14269459,0.2300378732
1553,2016-06-13,MSFT,8814332,33607029,0.2622764422
1554,2016-06-10,MSFT,1994046,6687472,0.2981763512
1555,2016-06-09,MSFT,1451773,5168840,0.2808701759
1556,2016-06-08,MSFT,1600295,6449330,0.248133527
1557,2016-06-07,MSFT,1697825,5775480,0.293971237
1558,2016-06-06,MSFT,1012238,4911536,0.2060939796
1559,2016-06-03,MSFT,1272354,5650548,0.2251735584
1560,2016-06-02,MSFT,2474031,7002603,0.3533016223
1561,2016-06-01,MSFT,3135508,7731928,0.4055273148
1562,2016-05-31,MSFT,2575508,7381055,0.3489349422
1563,2016-05-27,MSFT,1007148,3812703,0.264155902
1564,2016-05-26,MSFT,1721929,8962453,0.1921269768
1565,2016-05-25,MSFT,1843989,7423602,0.2483954555
1566,2016-05-24,MSFT,2175038,10656660,0.204101285
1567,2016-05-23,MSFT,1226621,8505041,0.1442228203
1568,2016-05-20,MSFT,2122214,5882702,0.3607549728
1569,2016-05-19,MSFT,3138983,8160670,0.3846477066
1570,2016-05-18,MSFT,2077699,5890538,0.352718037
1571,2016-05-17,MSFT,3295763,7710113,0.4274597532
1572,2016-05-16,MSFT,2214023,5271452,0.4200024965
1573,2016-05-13,MSFT,2018099,5447412,0.3704693164
1574,2016-05-12,MSFT,3104598,6303512,0.4925187737
1575,2016-05-11,MSFT,3158322,6509615,0.4851780021
1576,2016-05-10,MSFT,2470083,7096631,0.348064173
1577,2016-05-09,MSFT,1766151,4855266,0.3637598846
1578,2016-05-06,MSFT,3050199,7563501,0.4032787197
1579,2016-05-05,MSFT,3504116,6674679,0.524986445
1580,2016-05-04,MSFT,2622769,6371614,0.4116333789
1581,2016-05-03,MSFT,2301518,7390377,0.3114209194
1582,2016-05-02,MSFT,3417064,11455536,0.2982893162
1583,2016-04-29,MSFT,4758192,13226103,0.3597576701
1584,2016-04-28,MSFT,3672862,14702475,0.2498124976
1585,2016-04-27,MSFT,3070190,12908478,0.2378429122
1586,2016-04-26,MSFT,3085960,12155516,0.253873221
1587,2016-04-25,MSFT,3831146,11238031,0.340909008
1588,2016-04-22,MSFT,16551639,49380726,0.3351841972
1589,2016-04-21,MSFT,3424174,13396985,0.2555928815
1590,2016-04-20,MSFT,3381689,13221309,0.2557756573
1591,2016-04-19,MSFT,3376162,8440704,0.3999858306
1592,2016-04-18,MSFT,4265525,8372875,0.5094456802
1593,2016-04-15,MSFT,3508762,6904543,0.5081816421
1594,2016-04-14,MSFT,2816379,6494047,0.4336862668
1595,2016-04-13,MSFT,3175385,6178436,0.5139464097
1596,2016-04-12,MSFT,3333434,7911991,0.42131418
1597,2016-04-11,MSFT,2746299,6005219,0.4573187089
1598,2016-04-08,MSFT,2454625,6429741,0.3817611005
1599,2016-04-07,MSFT,2457166,4970658,0.4943341505
1600,2016-04-06,MSFT,1997088,6256272,0.3192137426
1601,2016-04-05,MSFT,1840953,5235129,0.3516537988
1602,2016-04-04,MSFT,2763811,5484887,0.5038957047
1603,2016-04-01,MSFT,2759265,6348311,0.4346455301
1604,2016-03-31,MSFT,2872615,8851633,0.3245293834
1605,2016-03-30,MSFT,3489970,7887029,0.4424948862
1606,2016-03-29,MSFT,3633342,7500984,0.4843820491
1607,2016-03-28,MSFT,3060624,5698891,0.5370560693
1608,2016-03-24,MSFT,2370828,4894413,0.4843947579
1609,2016-03-23,MSFT,3163673,5949971,0.5317123394
1610,2016-03-22,MSFT,3116535,6071986,0.5132645233
1611,2016-03-21,MSFT,2777593,7434456,0.3736107928
1612,2016-03-18,MSFT,5277538,12025011,0.4388800975
1613,2016-03-17,MSFT,3837862,7152235,0.5365961829
1614,2016-03-16,MSFT,4142649,8754331,0.4732113739
1615,2016-03-15,MSFT,2713890,5652454,0.4801259771
1616,2016-03-14,MSFT,3168754,6157934,0.5145807019
1617,2016-03-11,MSFT,3579808,9897610,0.3616840833
1618,2016-03-10,MSFT,4914205,11009558,0.4463580645
1619,2016-03-09,MSFT,3494238,8786655,0.397675566
1620,2016-03-08,MSFT,3425508,8996403,0.3807641788
1621,2016-03-07,MSFT,4219555,13380962,0.3153401826
1622,2016-03-04,MSFT,2555180,9434861,0.2708232797
1623,2016-03-03,MSFT,2566251,7618397,0.3368492086
1624,2016-03-02,MSFT,2753432,7333040,0.3754830193
1625,2016-03-01,MSFT,3655421,11939519,0.3061614961
1626,2016-02-29,MSFT,2165109,7031753,0.3079045865
1627,2016-02-26,MSFT,3769976,14780747,0.25505991
1628,2016-02-25,MSFT,2562133,7100484,0.3608392048
1629,2016-02-24,MSFT,3022255,8244096,0.366596289
1630,2016-02-23,MSFT,2388548,7879122,0.3031490057
1631,2016-02-22,MSFT,2892850,7541939,0.3835684696
1632,2016-02-19,MSFT,3121011,7570304,0.4122702338
1633,2016-02-18,MSFT,3463413,7431605,0.4660383591
1634,2016-02-17,MSFT,5135325,13124749,0.3912703397
1635,2016-02-16,MSFT,2624720,8017412,0.327377463
1636,2016-02-12,MSFT,3995430,9755218,0.4095684996
1637,2016-02-11,MSFT,4026025,12946889,0.3109646649
1638,2016-02-10,MSFT,2657517,10318662,0.2575447282
1639,2016-02-09,MSFT,3892103,11627210,0.3347409224
1640,2016-02-08,MSFT,5937060,15301349,0.3880089265
1641,2016-02-05,MSFT,7714911,16868324,0.4573608498
1642,2016-02-04,MSFT,5165659,12488523,0.4136325008
1643,2016-02-03,MSFT,4996447,18841279,0.2651861904
1644,2016-02-02,MSFT,5361487,17840601,0.3005216584
1645,2016-02-01,MSFT,5645594,12874135,0.4385221997
1646,2016-01-29,MSFT,10114358,26420963,0.3828156453
1647,2016-01-28,MSFT,6225245,17535045,0.3550173381
1648,2016-01-27,MSFT,4141205,9246812,0.4478521895
1649,2016-01-26,MSFT,3782396,8128876,0.4653036902
1650,2016-01-25,MSFT,4962429,10397049,0.4772920662
1651,2016-01-22,MSFT,4349936,10003093,0.4348590981
1652,2016-01-21,MSFT,4207652,9307576,0.4520674341
1653,2016-01-20,MSFT,6707659,17712888,0.3786880491
1654,2016-01-19,MSFT,2444863,11915782,0.2051785607
1655,2016-01-15,MSFT,6853949,17703558,0.3871509332
1656,2016-01-14,MSFT,5492052,14214868,0.3863596904
1657,2016-01-13,MSFT,6729077,17328325,0.3883281852
1658,2016-01-12,MSFT,3688581,8557722,0.4310237
1659,2016-01-11,MSFT,3878200,9537722,0.4066170098
1660,2016-01-08,MSFT,6188473,15309856,0.4042149711
1661,2016-01-07,MSFT,5101368,14025401,0.3637235042
1662,2016-01-06,MSFT,4209733,11245328,0.3743539539
1663,2016-01-05,MSFT,6264954,10813796,0.5793482696
1664,2016-01-04,MSFT,7182320,14640078,0.4905930146
1665,2015-12-31,MSFT,4424335,7291421,0.6067863864
1666,2015-12-30,MSFT,2894584,5903037,0.4903550494
1667,2015-12-29,MSFT,3536045,7985348,0.4428166437
1668,2015-12-28,MSFT,3159469,7632461,0.413951542
1669,2015-12-24,MSFT,1122192,2783890,0.4031021341
1670,2015-12-23,MSFT,2609005,6657708,0.3918773548
1671,2015-12-22,MSFT,3351143,7643742,0.4384165504
1672,2015-12-21,MSFT,3772025,10686937,0.3529566049
1673,2015-12-18,MSFT,4223602,13866822,0.3045832708
1674,2015-12-17,MSFT,4126175,11217421,0.3678363324
1675,2015-12-16,MSFT,2763199,8271903,0.3340463494
1676,2015-12-15,MSFT,3578688,11959713,0.2992285852
1677,2015-12-14,MSFT,3098804,9235890,0.3355176383
1678,2015-12-11,MSFT,3308348,9345385,0.3540087434
1679,2015-12-10,MSFT,4422371,8850813,0.4996570372
1680,2015-12-09,MSFT,4116161,9374520,0.4390796542
1681,2015-12-08,MSFT,4019053,8733808,0.4601718975
1682,2015-12-07,MSFT,4094333,7522273,0.5442946567
1683,2015-12-04,MSFT,5763914,11204638,0.5144221527
1684,2015-12-03,MSFT,5119735,10609606,0.4825565624
1685,2015-12-02,MSFT,6938632,14448956,0.4802168406
1686,2015-12-01,MSFT,4317795,11787126,0.3663144858
1687,2015-11-30,MSFT,6531709,14816201,0.4408491084
1688,2015-11-27,MSFT,760958,2534923,0.3001897888
1689,2015-11-25,MSFT,2390428,7791200,0.3068112743
1690,2015-11-24,MSFT,2904036,6657522,0.4362037407
1691,2015-11-23,MSFT,4088268,8957294,0.456417753
1692,2015-11-20,MSFT,5138603,11032249,0.4657801868
1693,2015-11-19,MSFT,3129918,8402181,0.3725125655
1694,2015-11-18,MSFT,2717723,7876535,0.345040427
1695,2015-11-17,MSFT,2306588,8233841,0.2801351156
1696,2015-11-16,MSFT,4891340,9680461,0.5052796556
1697,2015-11-13,MSFT,4365187,9084162,0.4805272077
1698,2015-11-12,MSFT,3691505,10607093,0.3480223092
1699,2015-11-11,MSFT,3552559,11898639,0.298568517
1700,2015-11-10,MSFT,13751862,28706581,0.4790491072
1701,2015-11-09,MSFT,4522134,9552649,0.4733905747
1702,2015-11-06,MSFT,3949757,9286703,0.4253131601
1703,2015-11-05,MSFT,2925600,7402083,0.3952400966
1704,2015-11-04,MSFT,4746585,11998269,0.3956058161
1705,2015-11-03,MSFT,4009541,11856294,0.3381782705
1706,2015-11-02,MSFT,2609874,9522796,0.2740659361
1707,2015-10-30,MSFT,3614182,13342001,0.2708875528
1708,2015-10-29,MSFT,2492575,8119687,0.3069791976
1709,2015-10-28,MSFT,4265563,16457395,0.2591882251
1710,2015-10-27,MSFT,5251692,17365478,0.3024213903
1711,2015-10-26,MSFT,8854139,22322633,0.3966440249
1712,2015-10-23,MSFT,18733110,50738463,0.3692092526
1713,2015-10-22,MSFT,3753785,14842504,0.2529077978
1714,2015-10-21,MSFT,2001719,6353365,0.3150643793
1715,2015-10-20,MSFT,2790937,8854704,0.3151925801
1716,2015-10-19,MSFT,3487310,8846910,0.394183958
1717,2015-10-16,MSFT,2038641,5896528,0.3457358296
1718,2015-10-15,MSFT,2389906,7773035,0.307461114
1719,2015-10-14,MSFT,2075138,7089168,0.2927195406
1720,2015-10-13,MSFT,2012306,5464234,0.3682686356
1721,2015-10-12,MSFT,1524101,5246676,0.2904888733
1722,2015-10-09,MSFT,3374190,7229621,0.4667174116
1723,2015-10-08,MSFT,4003345,8620947,0.4643741575
1724,2015-10-07,MSFT,3028800,8306124,0.364646615
1725,2015-10-06,MSFT,3589429,7203501,0.4982895123
1726,2015-10-05,MSFT,5652024,11012034,0.5132588584
1727,2015-10-02,MSFT,6160730,10862926,0.5671335697
1728,2015-10-01,MSFT,4103571,7494403,0.5475514194
1729,2015-09-30,MSFT,3426814,6743546,0.5081620263
1730,2015-09-29,MSFT,3465069,8283741,0.4182976025
1731,2015-09-28,MSFT,3752168,7337882,0.5113421012
1732,2015-09-25,MSFT,3234863,6819157,0.4743787245
1733,2015-09-24,MSFT,2228696,6522892,0.341672988
1734,2015-09-23,MSFT,2148336,4054248,0.5298975297
1735,2015-09-22,MSFT,4170561,6756653,0.6172525065
1736,2015-09-21,MSFT,3331649,6795746,0.4902550802
1737,2015-09-18,MSFT,4219621,8001351,0.5273635665
1738,2015-09-17,MSFT,3767208,5903257,0.6381575459
1739,2015-09-16,MSFT,2979384,6363086,0.4682294094
1740,2015-09-15,MSFT,3245348,8328051,0.3896887759
1741,2015-09-14,MSFT,1614976,6303827,0.2561897717
1742,2015-09-11,MSFT,2070733,4857165,0.4263254388
1743,2015-09-10,MSFT,2535362,6208183,0.4083903455
1744,2015-09-09,MSFT,2917040,6877661,0.4241325648
1745,2015-09-08,MSFT,3102604,8204955,0.3781378448
1746,2015-09-04,MSFT,4091395,8827198,0.4634987229
1747,2015-09-03,MSFT,3775348,7890517,0.4784664934
1748,2015-09-02,MSFT,4143147,9868719,0.4198262206
1749,2015-09-01,MSFT,3656130,11589267,0.3154755171
1750,2015-08-31,MSFT,3131048,6107782,0.5126325727
1751,2015-08-28,MSFT,3243935,6176705,0.5251885917
1752,2015-08-27,MSFT,5784532,12205604,0.4739242728
1753,2015-08-26,MSFT,5273325,13640483,0.3865937152
1754,2015-08-25,MSFT,6212024,15555086,0.3993564549
1755,2015-08-24,MSFT,6793635,15240158,0.4457719533
1756,2015-08-21,MSFT,6936048,17394726,0.3987443091
1757,2015-08-20,MSFT,5017250,10133770,0.4951020203
1758,2015-08-19,MSFT,3973311,9268329,0.4286976649
1759,2015-08-18,MSFT,3192294,6298224,0.5068562185
1760,2015-08-17,MSFT,3105208,5164698,0.6012370907
1761,2015-08-14,MSFT,2581605,4473305,0.5771135659
1762,2015-08-13,MSFT,3060470,5805959,0.5271256652
1763,2015-08-12,MSFT,4219695,8212423,0.5138185162
1764,2015-08-11,MSFT,3225521,6487195,0.4972135106
1765,2015-08-10,MSFT,3124701,6245942,0.5002769798
1766,2015-08-07,MSFT,2174332,4772980,0.4555502013
1767,2015-08-06,MSFT,3289031,8571346,0.3837239799
1768,2015-08-05,MSFT,4218215,7455919,0.5657538662
1769,2015-08-04,MSFT,6657197,10329095,0.6445092237
1770,2015-08-03,MSFT,4115239,6528574,0.6303427058
1771,2015-07-31,MSFT,3938129,6012757,0.6549622744
1772,2015-07-30,MSFT,6749158,12160567,0.5550035619
1773,2015-07-29,MSFT,5851332,12213683,0.4790800613
1774,2015-07-28,MSFT,2540775,8100079,0.3136728666
1775,2015-07-27,MSFT,3342048,10263731,0.3256172634
1776,2015-07-24,MSFT,2673694,7264404,0.3680541446
1777,2015-07-23,MSFT,4075168,10354761,0.3935550033
1778,2015-07-22,MSFT,11743120,22509227,0.5217025
1779,2015-07-21,MSFT,5775493,12115707,0.4766946741
1780,2015-07-20,MSFT,4458177,7701339,0.5788833604
1781,2015-07-17,MSFT,3552995,6691091,0.5310038378
1782,2015-07-16,MSFT,3008531,7033261,0.427757622
1783,2015-07-15,MSFT,3502680,6161815,0.5684493936
1784,2015-07-14,MSFT,2467073,4995494,0.4938596663
1785,2015-07-13,MSFT,3518314,7147446,0.4922477204
1786,2015-07-10,MSFT,3034071,6672292,0.4547269514
1787,2015-07-09,MSFT,4016993,10588353,0.3793784548
1788,2015-07-08,MSFT,6152132,12017797,0.5119184489
1789,2015-07-07,MSFT,4468759,9061222,0.4931739891
1790,2015-07-06,MSFT,3444446,5928691,0.580979174
1791,2015-07-02,MSFT,2752556,5622132,0.489592916
1792,2015-07-01,MSFT,3707289,7911183,0.4686137332
1793,2015-06-30,MSFT,4815373,9409028,0.5117821947
1794,2015-06-29,MSFT,4294796,8513126,0.5044910647
1795,2015-06-26,MSFT,3998683,8679848,0.4606858323
1796,2015-06-25,MSFT,2189436,5786932,0.3783414078
1797,2015-06-24,MSFT,1758876,6425234,0.2737450496
1798,2015-06-23,MSFT,2581292,7654209,0.3372382437
1799,2015-06-22,MSFT,1602132,4960450,0.3229811811
1800,2015-06-19,MSFT,2957527,7316516,0.4042261371
1801,2015-06-18,MSFT,2793239,7274809,0.3839604586
1802,2015-06-17,MSFT,2276311,7356788,0.3094164192
1803,2015-06-16,MSFT,2473093,6494630,0.3807904376
1804,2015-06-15,MSFT,2484222,7700251,0.3226157173
1805,2015-06-12,MSFT,3213310,6146672,0.522772323
1806,2015-06-11,MSFT,2768697,6461326,0.428502911
1807,2015-06-10,MSFT,3026608,7212475,0.419635146
1808,2015-06-09,MSFT,2524238,5849335,0.4315427309
1809,2015-06-08,MSFT,1851168,5427544,0.3410691834
1810,2015-06-05,MSFT,2341719,6733341,0.3477796535
1811,2015-06-04,MSFT,1884131,6401678,0.2943183022
1812,2015-06-03,MSFT,3558006,10535266,0.3377234139
1813,2015-06-02,MSFT,2221007,5597887,0.3967580982
1814,2015-06-01,MSFT,2716877,6895697,0.3939959949
1815,2015-05-29,MSFT,3429630,7787629,0.440394631
1816,2015-05-28,MSFT,2334112,5900452,0.3955818978
1817,2015-05-27,MSFT,3357179,7535594,0.4455095378
1818,2015-05-26,MSFT,2911676,8313252,0.3502451267
1819,2015-05-22,MSFT,2239900,8463289,0.2646607011
1820,2015-05-21,MSFT,2025805,7166866,0.2826626032
1821,2015-05-20,MSFT,1534282,5739938,0.2672994029
1822,2015-05-19,MSFT,1862280,10011478,0.1860144926
1823,2015-05-18,MSFT,2763641,7071542,0.3908116504
1824,2015-05-15,MSFT,2893778,7135912,0.4055232183
1825,2015-05-14,MSFT,4728838,9730118,0.486000067
1826,2015-05-13,MSFT,5996886,10122539,0.5924290339
1827,2015-05-12,MSFT,3348248,6354136,0.5269399333
1828,2015-05-11,MSFT,2076071,5075578,0.4090314443
1829,2015-05-08,MSFT,3073616,8744037,0.351509949
1830,2015-05-07,MSFT,2720138,8066753,0.3372035812
1831,2015-05-06,MSFT,4990363,15426897,0.3234845608
1832,2015-05-05,MSFT,4375462,13951205,0.313626099
1833,2015-05-04,MSFT,3054052,11044215,0.2765295677
1834,2015-05-01,MSFT,3732849,10116625,0.3689816515
1835,2015-04-30,MSFT,9058784,18609932,0.4867714724
1836,2015-04-29,MSFT,5996448,15576361,0.3849710468
1837,2015-04-28,MSFT,11217635,23090294,0.4858160316
1838,2015-04-27,MSFT,8464645,20500834,0.4128927145
1839,2015-04-24,MSFT,25097120,48264466,0.5199916643
1840,2015-04-23,MSFT,8505018,14706543,0.5783152438
1841,2015-04-22,MSFT,5124472,8286411,0.6184187581
1842,2015-04-21,MSFT,3771772,7918938,0.4762977056
1843,2015-04-20,MSFT,9014566,15883271,0.5675509786
1844,2015-04-17,MSFT,5670972,10667981,0.5315881234
1845,2015-04-16,MSFT,2535639,5186853,0.4888588514
